state,date,cases,deaths
Mississippi,2020-04-16,3624,129
Mississippi,2020-04-17,3793,140
Mississippi,2020-04-18,3974,152
Mississippi,2020-04-19,4274,159
Mississippi,2020-04-20,4512,169
Mississippi,2020-04-21,4716,183
Mississippi,2020-04-22,4894,193
Mississippi,2020-04-23,5153,201
Mississippi,2020-04-24,5434,209
Mississippi,2020-04-25,5718,221
Mississippi,2020-04-26,5911,227
Mississippi,2020-04-27,6094,229
Mississippi,2020-04-28,6342,239
Mississippi,2020-04-29,6569,250
Mississippi,2020-04-30,6815,261
Mississippi,2020-05-01,7212,281
Mississippi,2020-05-02,7441,291
Mississippi,2020-05-03,7550,303
Mississippi,2020-05-04,7877,310
Mississippi,2020-05-05,8207,342
Mississippi,2020-05-06,8424,374
Mississippi,2020-05-07,8686,396
Mississippi,2020-05-08,9090,409
Mississippi,2020-05-09,9378,421
Mississippi,2020-05-10,9501,430
Mississippi,2020-05-11,9674,435
Mississippi,2020-05-12,9908,457
Mississippi,2020-05-13,10090,465
Mississippi,2020-05-14,10483,480
Mississippi,2020-05-15,10801,493
Mississippi,2020-05-16,11123,510
Mississippi,2020-05-17,11296,521
Mississippi,2020-05-18,11432,527
Mississippi,2020-05-19,11704,554
Mississippi,2020-05-20,11967,570
Mississippi,2020-05-21,12222,580
Mississippi,2020-05-22,12625,595
Mississippi,2020-05-23,13005,616
Mississippi,2020-05-24,13260,625
Mississippi,2020-05-25,13458,635
Mississippi,2020-05-26,13731,652
Mississippi,2020-05-27,14044,670
Mississippi,2020-05-28,14372,693
Mississippi,2020-05-29,14793,710
Mississippi,2020-05-30,15229,723
Mississippi,2020-05-31,15523,734
Mississippi,2020-06-01,15752,739
Mississippi,2020-06-02,16041,767
Mississippi,2020-06-03,16322,782
Mississippi,2020-06-04,16560,794
Mississippi,2020-06-05,16769,803
Mississippi,2020-06-06,17039,811
Mississippi,2020-06-07,17270,817
Mississippi,2020-06-08,17768,837
Mississippi,2020-06-09,18123,847
Mississippi,2020-06-10,18483,868
Mississippi,2020-06-11,18483,868
Mississippi,2020-06-12,19091,881
Mississippi,2020-06-13,19348,889
Mississippi,2020-06-14,19516,891
Mississippi,2020-06-15,19799,895
Mississippi,2020-06-16,20152,915
Mississippi,2020-06-17,20641,938
Mississippi,2020-06-18,20641,938
Mississippi,2020-06-19,20641,938
Mississippi,2020-06-20,20641,938
Mississippi,2020-06-21,20641,938
Mississippi,2020-06-22,22329,978
Mississippi,2020-06-23,22898,989
Mississippi,2020-06-24,23424,1011
Mississippi,2020-06-25,24516,1016
Mississippi,2020-06-26,25066,1022
Mississippi,2020-06-27,25531,1035
Mississippi,2020-06-28,25892,1039
Mississippi,2020-06-29,26567,1059
Mississippi,2020-06-30,27247,1073
Mississippi,2020-07-01,27900,1082
Mississippi,2020-07-02,28770,1092
Mississippi,2020-07-03,29684,1103
Mississippi,2020-07-04,30674,1107
Mississippi,2020-07-05,30900,1111
Missouri,2020-03-08,1,0
Missouri,2020-03-09,1,0
Missouri,2020-03-10,1,0
Missouri,2020-03-11,1,0
Missouri,2020-03-12,1,0
Missouri,2020-03-13,4,0
Missouri,2020-03-14,4,0
Missouri,2020-03-15,5,0
Missouri,2020-03-16,8,0
Missouri,2020-03-17,14,0
Missouri,2020-03-18,21,1
Missouri,2020-03-19,42,1
Missouri,2020-03-20,79,3
Missouri,2020-03-21,89,3
Missouri,2020-03-22,122,3
Missouri,2020-03-23,225,4
Missouri,2020-03-24,291,8
Missouri,2020-03-25,382,9
Missouri,2020-03-26,577,9
Missouri,2020-03-27,744,9
Missouri,2020-03-28,864,13
Missouri,2020-03-29,934,16
Missouri,2020-03-30,1289,16
Missouri,2020-03-31,1550,19
Missouri,2020-04-01,1803,24
Missouri,2020-04-02,2003,32
Missouri,2020-04-03,2124,45
Missouri,2020-04-04,2472,51
Missouri,2020-04-05,2568,64
Missouri,2020-04-06,3030,72
Missouri,2020-04-07,3327,92
Missouri,2020-04-08,3511,107
Missouri,2020-04-09,3754,123
Missouri,2020-04-10,4149,133
Missouri,2020-04-11,4395,145
Missouri,2020-04-12,4534,157
Missouri,2020-04-13,4714,167
Missouri,2020-04-14,4880,185
Missouri,2020-04-15,5005,202
Missouri,2020-04-16,5308,216
Missouri,2020-04-17,5520,229
Missouri,2020-04-18,5713,236
Missouri,2020-04-19,5881,242
Missouri,2020-04-20,6043,263
Missouri,2020-04-21,6242,281
Missouri,2020-04-22,6433,301
Missouri,2020-04-23,6700,317
Missouri,2020-04-24,6943,343
Missouri,2020-04-25,7108,357
Missouri,2020-04-26,7275,374
Missouri,2020-04-27,7444,395
Missouri,2020-04-28,7591,409
Missouri,2020-04-29,7761,424
Missouri,2020-04-30,7956,443
Missouri,2020-05-01,8190,457
Missouri,2020-05-02,8449,472
Missouri,2020-05-03,8712,484
Missouri,2020-05-04,8998,495
Missouri,2020-05-05,9195,524
Missouri,2020-05-06,9447,539
Missouri,2020-05-07,9683,562
Missouri,2020-05-08,9829,583
Missouri,2020-05-09,9988,594
Missouri,2020-05-10,10105,605
Missouri,2020-05-11,10212,622
Missouri,2020-05-12,10329,632
Missouri,2020-05-13,10519,653
Missouri,2020-05-14,10683,665
Missouri,2020-05-15,10872,680
Missouri,2020-05-16,11048,691
Missouri,2020-05-17,11171,698
Missouri,2020-05-18,11319,714
Missouri,2020-05-19,11451,729
Missouri,2020-05-20,11627,740
Missouri,2020-05-21,11774,749
Missouri,2020-05-22,11985,758
Missouri,2020-05-23,12144,765
Missouri,2020-05-24,12393,768
Missouri,2020-05-25,12548,773
Missouri,2020-05-26,12720,780
Missouri,2020-05-27,12871,776
Missouri,2020-05-28,13082,789
Missouri,2020-05-29,13232,794
Missouri,2020-05-30,13398,812
Missouri,2020-05-31,13571,814
Missouri,2020-06-01,13784,815
Missouri,2020-06-02,14052,825
Missouri,2020-06-03,14295,831
Missouri,2020-06-04,14583,833
Missouri,2020-06-05,14750,840
Missouri,2020-06-06,15039,848
Missouri,2020-06-07,15129,850
Missouri,2020-06-08,15351,854
Missouri,2020-06-09,15562,862
Missouri,2020-06-10,15750,865
Missouri,2020-06-11,15942,865
Missouri,2020-06-12,15997,881
Missouri,2020-06-13,16232,887
Missouri,2020-06-14,16262,889
Missouri,2020-06-15,16611,891
Missouri,2020-06-16,16857,895
Missouri,2020-06-17,17069,914
Missouri,2020-06-18,17371,950
Missouri,2020-06-19,17667,963
Missouri,2020-06-20,18056,973
Missouri,2020-06-21,18459,975
Missouri,2020-06-22,18592,980
Missouri,2020-06-23,19005,988
Missouri,2020-06-24,19123,998
Missouri,2020-06-25,19637,1000
Missouri,2020-06-26,20216,1009
Missouri,2020-06-27,20572,1014
Missouri,2020-06-28,20796,1014
Missouri,2020-06-29,21315,1016
Missouri,2020-06-30,21812,1019
Missouri,2020-07-01,22104,1033
Missouri,2020-07-02,22636,1044
Missouri,2020-07-03,23160,1047
Missouri,2020-07-04,23583,1050
Missouri,2020-07-05,23816,1051
Montana,2020-03-08,0,0
Montana,2020-03-09,0,0
Montana,2020-03-10,0,0
Montana,2020-03-11,0,0
Montana,2020-03-12,0,0
Montana,2020-03-13,1,0
Montana,2020-03-14,5,0
Montana,2020-03-15,6,0
Montana,2020-03-16,6,0
Montana,2020-03-17,8,0
Montana,2020-03-18,10,0
Montana,2020-03-19,11,0
Montana,2020-03-20,20,0
Montana,2020-03-21,27,0
Montana,2020-03-22,34,0
Montana,2020-03-23,34,0
Montana,2020-03-24,51,0
Montana,2020-03-25,65,0
Montana,2020-03-26,90,0
Montana,2020-03-27,109,1
Montana,2020-03-28,129,1
Montana,2020-03-29,154,1
Montana,2020-03-30,171,5
Montana,2020-03-31,198,5
Montana,2020-04-01,208,6
Montana,2020-04-02,241,6
Montana,2020-04-03,243,5
Montana,2020-04-04,265,6
Montana,2020-04-05,286,6
Montana,2020-04-06,299,6
Montana,2020-04-07,319,6
Montana,2020-04-08,332,6
Montana,2020-04-09,354,6
Montana,2020-04-10,365,6
Montana,2020-04-11,377,6
Montana,2020-04-12,387,6
Montana,2020-04-13,394,7
Montana,2020-04-14,399,7
Montana,2020-04-15,404,7
Montana,2020-04-16,415,7
Montana,2020-04-17,422,8
Montana,2020-04-18,426,10
Montana,2020-04-19,433,10
Montana,2020-04-20,433,10
Montana,2020-04-21,437,12
Montana,2020-04-22,439,14
Montana,2020-04-23,442,14
Montana,2020-04-24,444,14
Montana,2020-04-25,445,14
Montana,2020-04-26,448,14
Montana,2020-04-27,449,14
Montana,2020-04-28,451,15
Montana,2020-04-29,451,16
Montana,2020-04-30,453,16
Montana,2020-05-01,453,16
Montana,2020-05-02,455,16
Montana,2020-05-03,455,16
Montana,2020-05-04,457,16
Montana,2020-05-05,456,16
Montana,2020-05-06,456,16
Montana,2020-05-07,456,16
Montana,2020-05-08,458,16
Montana,2020-05-09,458,16
Montana,2020-05-10,458,16
Montana,2020-05-11,459,16
Montana,2020-05-12,461,16
Montana,2020-05-13,462,16
Montana,2020-05-14,462,16
Montana,2020-05-15,466,16
Montana,2020-05-16,468,16
Montana,2020-05-17,468,16
Montana,2020-05-18,470,16
Montana,2020-05-19,471,16
Montana,2020-05-20,478,16
Montana,2020-05-21,479,16
Montana,2020-05-22,479,16
Montana,2020-05-23,479,16
Montana,2020-05-24,479,16
Montana,2020-05-25,479,16
Montana,2020-05-26,479,17
Montana,2020-05-27,481,17
Montana,2020-05-28,485,17
Montana,2020-05-29,493,17
Montana,2020-05-30,505,17
Montana,2020-05-31,515,17
Montana,2020-06-01,519,17
Montana,2020-06-02,523,17
Montana,2020-06-03,525,17
Montana,2020-06-04,539,17
Montana,2020-06-05,541,18
Montana,2020-06-06,540,18
Montana,2020-06-07,545,18
Montana,2020-06-08,548,18
Montana,2020-06-09,554,18
Montana,2020-06-10,561,18
Montana,2020-06-11,563,18
Montana,2020-06-12,573,18
Montana,2020-06-13,588,18
Montana,2020-06-14,601,19
Montana,2020-06-15,609,19
Montana,2020-06-16,614,19
Montana,2020-06-17,630,20
Montana,2020-06-18,655,20
Montana,2020-06-19,666,20
Montana,2020-06-20,698,20
Montana,2020-06-21,717,20
Montana,2020-06-22,734,21
Montana,2020-06-23,743,21
Montana,2020-06-24,766,21
Montana,2020-06-25,803,21
Montana,2020-06-26,829,22
Montana,2020-06-27,852,22
Montana,2020-06-28,863,22
Montana,2020-06-29,919,22
Montana,2020-06-30,967,22
Montana,2020-07-01,1016,22
Montana,2020-07-02,1083,22
Montana,2020-07-03,1128,23
Montana,2020-07-04,1167,23
Montana,2020-07-05,1212,23
Nebraska,2020-03-08,1,0
Nebraska,2020-03-09,3,0
Nebraska,2020-03-10,3,0
Nebraska,2020-03-11,5,0
Nebraska,2020-03-12,10,0
Nebraska,2020-03-13,14,0
Nebraska,2020-03-14,18,0
Nebraska,2020-03-15,17,0
Nebraska,2020-03-16,18,0
Nebraska,2020-03-17,23,0
Nebraska,2020-03-18,24,0
Nebraska,2020-03-19,29,0
Nebraska,2020-03-20,37,0
Nebraska,2020-03-21,38,0
Nebraska,2020-03-22,51,0
Nebraska,2020-03-23,51,0
Nebraska,2020-03-24,66,0
Nebraska,2020-03-25,71,0
Nebraska,2020-03-26,74,0
Nebraska,2020-03-27,82,0
Nebraska,2020-03-28,96,2
Nebraska,2020-03-29,108,2
Nebraska,2020-03-30,145,2
Nebraska,2020-03-31,172,3
Nebraska,2020-04-01,210,4
Nebraska,2020-04-02,246,5
Nebraska,2020-04-03,279,6
Nebraska,2020-04-04,321,6
Nebraska,2020-04-05,364,8
Nebraska,2020-04-06,417,9
Nebraska,2020-04-07,447,10
Nebraska,2020-04-08,519,12
Nebraska,2020-04-09,568,14
Nebraska,2020-04-10,635,15
Nebraska,2020-04-11,699,17
Nebraska,2020-04-12,791,17
Nebraska,2020-04-13,814,17
Nebraska,2020-04-14,897,20
Nebraska,2020-04-15,901,20
Nebraska,2020-04-16,952,21
Nebraska,2020-04-17,1066,24
Nebraska,2020-04-18,1249,24
Nebraska,2020-04-19,1474,28
Nebraska,2020-04-20,1648,33
Nebraska,2020-04-21,1685,33
Nebraska,2020-04-22,1813,38
Nebraska,2020-04-23,2202,47
Nebraska,2020-04-24,2424,50
Nebraska,2020-04-25,2719,50
Nebraska,2020-04-26,3030,56
Nebraska,2020-04-27,3358,56
Nebraska,2020-04-28,3517,56
Nebraska,2020-04-29,3851,56
Nebraska,2020-04-30,4281,70
Nebraska,2020-05-01,5008,73
Nebraska,2020-05-02,5317,73
Nebraska,2020-05-03,5661,78
Nebraska,2020-05-04,6037,78
Nebraska,2020-05-05,6373,78
Nebraska,2020-05-06,6689,78
Nebraska,2020-05-07,7334,91
Nebraska,2020-05-08,7818,90
Nebraska,2020-05-09,8093,90
Nebraska,2020-05-10,8171,90
Nebraska,2020-05-11,8407,98
Nebraska,2020-05-12,8532,100
Nebraska,2020-05-13,8912,103
Nebraska,2020-05-14,9260,103
Nebraska,2020-05-15,9610,113
Nebraska,2020-05-16,10220,123
Nebraska,2020-05-17,10177,123
Nebraska,2020-05-18,10625,123
Nebraska,2020-05-19,10854,123
Nebraska,2020-05-20,11122,138
Nebraska,2020-05-21,11427,138
Nebraska,2020-05-22,11662,147
Nebraska,2020-05-23,11963,147
Nebraska,2020-05-24,12134,147
Nebraska,2020-05-25,12362,147
Nebraska,2020-05-26,12619,147
Nebraska,2020-05-27,12984,153
Nebraska,2020-05-28,13249,163
Nebraska,2020-05-29,13648,164
Nebraska,2020-05-30,13905,170
Nebraska,2020-05-31,14101,170
Nebraska,2020-06-01,14345,170
Nebraska,2020-06-02,14616,170
Nebraska,2020-06-03,14885,170
Nebraska,2020-06-04,15139,187
Nebraska,2020-06-05,15406,187
Nebraska,2020-06-06,15572,187
Nebraska,2020-06-07,15664,187
Nebraska,2020-06-08,15786,188
Nebraska,2020-06-09,15918,189
Nebraska,2020-06-10,16058,191
Nebraska,2020-06-11,16315,212
Nebraska,2020-06-12,16522,215
Nebraska,2020-06-13,16640,215
Nebraska,2020-06-14,16730,215
Nebraska,2020-06-15,16851,220
Nebraska,2020-06-16,17038,231
Nebraska,2020-06-17,17231,234
Nebraska,2020-06-18,17414,239
Nebraska,2020-06-19,17588,244
Nebraska,2020-06-20,17707,244
Nebraska,2020-06-21,17812,244
Nebraska,2020-06-22,17963,249
Nebraska,2020-06-23,18099,256
Nebraska,2020-06-24,18221,257
Nebraska,2020-06-25,18346,260
Nebraska,2020-06-26,18524,266
Nebraska,2020-06-27,18775,267
Nebraska,2020-06-28,18899,267
Nebraska,2020-06-29,19042,269
Nebraska,2020-06-30,19177,274
Nebraska,2020-07-01,19310,276
Nebraska,2020-07-02,19452,282
Nebraska,2020-07-03,19660,284
Nebraska,2020-07-04,19827,284
Nebraska,2020-07-05,19929,284
Nevada,2020-03-08,4,0
Nevada,2020-03-09,4,0
Nevada,2020-03-10,4,0
Nevada,2020-03-11,7,0
Nevada,2020-03-12,10,0
Nevada,2020-03-13,18,0
Nevada,2020-03-14,20,0
Nevada,2020-03-15,20,0
Nevada,2020-03-16,45,1
Nevada,2020-03-17,55,1
Nevada,2020-03-18,55,1
Nevada,2020-03-19,95,1
Nevada,2020-03-20,161,2
Nevada,2020-03-21,161,2
Nevada,2020-03-22,190,2
Nevada,2020-03-23,245,4
Nevada,2020-03-24,278,4
Nevada,2020-03-25,323,6
Nevada,2020-03-26,420,10
Nevada,2020-03-27,536,10
Nevada,2020-03-28,626,10
Nevada,2020-03-29,920,15
Nevada,2020-03-30,1012,15
Nevada,2020-03-31,1114,26
Nevada,2020-04-01,1279,31
Nevada,2020-04-02,1463,38
Nevada,2020-04-03,1514,43
Nevada,2020-04-04,1742,46
Nevada,2020-04-05,1855,46
Nevada,2020-04-06,1953,46
Nevada,2020-04-07,2124,72
Nevada,2020-04-08,2259,72
Nevada,2020-04-09,2456,81
Nevada,2020-04-10,2722,90
Nevada,2020-04-11,2702,102
Nevada,2020-04-12,2836,112
Nevada,2020-04-13,2990,114
Nevada,2020-04-14,3134,126
Nevada,2020-04-15,3211,131
Nevada,2020-04-16,3214,137
Nevada,2020-04-17,3524,142
Nevada,2020-04-18,3626,151
Nevada,2020-04-19,3728,158
Nevada,2020-04-20,3830,159
Nevada,2020-04-21,3937,163
Nevada,2020-04-22,4081,172
Nevada,2020-04-23,4208,195
Nevada,2020-04-24,4398,197
Nevada,2020-04-25,4539,205
Nevada,2020-04-26,4734,206
Nevada,2020-04-27,4700,206
Nevada,2020-04-28,4821,219
Nevada,2020-04-29,4934,230
Nevada,2020-04-30,5053,243
Nevada,2020-05-01,5248,246
Nevada,2020-05-02,5389,255
Nevada,2020-05-03,5472,258
Nevada,2020-05-04,5630,265
Nevada,2020-05-05,5660,270
Nevada,2020-05-06,5741,289
Nevada,2020-05-07,5855,297
Nevada,2020-05-08,5920,294
Nevada,2020-05-09,6171,313
Nevada,2020-05-10,6120,310
Nevada,2020-05-11,6152,312
Nevada,2020-05-12,6313,321
Nevada,2020-05-13,6476,331
Nevada,2020-05-14,6504,333
Nevada,2020-05-15,6733,343
Nevada,2020-05-16,6813,347
Nevada,2020-05-17,6949,350
Nevada,2020-05-18,7061,358
Nevada,2020-05-19,7096,358
Nevada,2020-05-20,7388,377
Nevada,2020-05-21,7400,383
Nevada,2020-05-22,7525,386
Nevada,2020-05-23,7526,387
Nevada,2020-05-24,7881,380
Nevada,2020-05-25,7956,394
Nevada,2020-05-26,8057,394
Nevada,2020-05-27,8150,402
Nevada,2020-05-28,8248,406
Nevada,2020-05-29,8376,406
Nevada,2020-05-30,8517,417
Nevada,2020-05-31,8628,417
Nevada,2020-06-01,8702,417
Nevada,2020-06-02,8858,417
Nevada,2020-06-03,8951,431
Nevada,2020-06-04,9129,430
Nevada,2020-06-05,9309,436
Nevada,2020-06-06,9491,437
Nevada,2020-06-07,9669,438
Nevada,2020-06-08,9816,442
Nevada,2020-06-09,10045,446
Nevada,2020-06-10,10218,449
Nevada,2020-06-11,10473,459
Nevada,2020-06-12,10704,461
Nevada,2020-06-13,10997,462
Nevada,2020-06-14,11201,463
Nevada,2020-06-15,11315,465
Nevada,2020-06-16,11683,467
Nevada,2020-06-17,11854,473
Nevada,2020-06-18,12169,475
Nevada,2020-06-19,12524,479
Nevada,2020-06-20,12976,486
Nevada,2020-06-21,13240,487
Nevada,2020-06-22,13528,489
Nevada,2020-06-23,13997,492
Nevada,2020-06-24,14362,494
Nevada,2020-06-25,14859,495
Nevada,2020-06-26,15240,498
Nevada,2020-06-27,16339,500
Nevada,2020-06-28,17160,500
Nevada,2020-06-29,17894,504
Nevada,2020-06-30,18456,507
Nevada,2020-07-01,19101,511
Nevada,2020-07-02,19733,525
Nevada,2020-07-03,20718,528
Nevada,2020-07-04,21575,530
Nevada,2020-07-05,22418,534
New Hampshire,2020-03-08,4,0
New Hampshire,2020-03-09,4,0
New Hampshire,2020-03-10,4,0
New Hampshire,2020-03-11,5,0
New Hampshire,2020-03-12,6,0
New Hampshire,2020-03-13,6,0
New Hampshire,2020-03-14,7,0
New Hampshire,2020-03-15,7,0
New Hampshire,2020-03-16,17,0
New Hampshire,2020-03-17,26,0
New Hampshire,2020-03-18,37,0
New Hampshire,2020-03-19,42,0
New Hampshire,2020-03-20,53,0
New Hampshire,2020-03-21,61,0
New Hampshire,2020-03-22,73,0
New Hampshire,2020-03-23,101,1
New Hampshire,2020-03-24,101,1
New Hampshire,2020-03-25,108,1
New Hampshire,2020-03-26,137,1
New Hampshire,2020-03-27,158,1
New Hampshire,2020-03-28,187,2
New Hampshire,2020-03-29,214,2
New Hampshire,2020-03-30,314,3
New Hampshire,2020-03-31,357,3
New Hampshire,2020-04-01,367,3
New Hampshire,2020-04-02,479,3
New Hampshire,2020-04-03,479,5
New Hampshire,2020-04-04,540,7
New Hampshire,2020-04-05,621,9
New Hampshire,2020-04-06,715,9
New Hampshire,2020-04-07,715,9
New Hampshire,2020-04-08,747,13
New Hampshire,2020-04-09,819,21
New Hampshire,2020-04-10,819,21
New Hampshire,2020-04-11,885,22
New Hampshire,2020-04-12,929,23
New Hampshire,2020-04-13,985,23
New Hampshire,2020-04-14,922,25
New Hampshire,2020-04-15,1139,32
New Hampshire,2020-04-16,1139,32
New Hampshire,2020-04-17,1287,37
New Hampshire,2020-04-18,1342,38
New Hampshire,2020-04-19,1390,38
New Hampshire,2020-04-20,1447,42
New Hampshire,2020-04-21,1490,42
New Hampshire,2020-04-22,1588,48
New Hampshire,2020-04-23,1670,51
New Hampshire,2020-04-24,1720,53
New Hampshire,2020-04-25,1797,53
New Hampshire,2020-04-26,1864,60
New Hampshire,2020-04-27,1938,60
New Hampshire,2020-04-28,2010,60
New Hampshire,2020-04-29,2058,60
New Hampshire,2020-04-30,2146,72
New Hampshire,2020-05-01,2310,81
New Hampshire,2020-05-02,2429,84
New Hampshire,2020-05-03,2518,86
New Hampshire,2020-05-04,2588,86
New Hampshire,2020-05-05,2636,92
New Hampshire,2020-05-06,2741,92
New Hampshire,2020-05-07,2843,114
New Hampshire,2020-05-08,2947,121
New Hampshire,2020-05-09,3011,131
New Hampshire,2020-05-10,3071,133
New Hampshire,2020-05-11,3160,133
New Hampshire,2020-05-12,3239,142
New Hampshire,2020-05-13,3299,150
New Hampshire,2020-05-14,3382,151
New Hampshire,2020-05-15,3453,151
New Hampshire,2020-05-16,3556,171
New Hampshire,2020-05-17,3596,172
New Hampshire,2020-05-18,3652,172
New Hampshire,2020-05-19,3721,172
New Hampshire,2020-05-20,3868,190
New Hampshire,2020-05-21,3935,199
New Hampshire,2020-05-22,4014,204
New Hampshire,2020-05-23,4089,208
New Hampshire,2020-05-24,4149,209
New Hampshire,2020-05-25,4197,210
New Hampshire,2020-05-26,4231,214
New Hampshire,2020-05-27,4286,223
New Hampshire,2020-05-28,4389,232
New Hampshire,2020-05-29,4492,238
New Hampshire,2020-05-30,4492,238
New Hampshire,2020-05-31,4651,245
New Hampshire,2020-06-01,4685,245
New Hampshire,2020-06-02,4749,256
New Hampshire,2020-06-03,4795,265
New Hampshire,2020-06-04,4876,273
New Hampshire,2020-06-05,4953,278
New Hampshire,2020-06-06,5019,283
New Hampshire,2020-06-07,5043,286
New Hampshire,2020-06-08,5079,286
New Hampshire,2020-06-09,5079,286
New Hampshire,2020-06-10,5178,301
New Hampshire,2020-06-11,5209,308
New Hampshire,2020-06-12,5251,315
New Hampshire,2020-06-13,5299,318
New Hampshire,2020-06-14,5318,320
New Hampshire,2020-06-15,5345,320
New Hampshire,2020-06-16,5364,326
New Hampshire,2020-06-17,5436,330
New Hampshire,2020-06-18,5450,331
New Hampshire,2020-06-19,5486,337
New Hampshire,2020-06-20,5518,339
New Hampshire,2020-06-21,5544,339
New Hampshire,2020-06-22,5558,339
New Hampshire,2020-06-23,5571,343
New Hampshire,2020-06-24,5598,347
New Hampshire,2020-06-25,5638,357
New Hampshire,2020-06-26,5671,365
New Hampshire,2020-06-27,5717,367
New Hampshire,2020-06-28,5747,367
New Hampshire,2020-06-29,5760,367
New Hampshire,2020-06-30,5782,371
New Hampshire,2020-07-01,5802,373
New Hampshire,2020-07-02,5822,375
New Hampshire,2020-07-03,5857,376
New Hampshire,2020-07-04,5872,379
New Hampshire,2020-07-05,5897,381
New Jersey,2020-03-08,5,0
New Jersey,2020-03-09,5,0
New Jersey,2020-03-10,15,1
New Jersey,2020-03-11,23,1
New Jersey,2020-03-12,29,1
New Jersey,2020-03-13,49,1
New Jersey,2020-03-14,69,1
New Jersey,2020-03-15,72,2
New Jersey,2020-03-16,176,2
New Jersey,2020-03-17,250,3
New Jersey,2020-03-18,397,5
New Jersey,2020-03-19,741,9
New Jersey,2020-03-20,890,11
New Jersey,2020-03-21,1327,16
New Jersey,2020-03-22,1914,20
New Jersey,2020-03-23,2844,27
New Jersey,2020-03-24,3675,44
New Jersey,2020-03-25,4402,62
New Jersey,2020-03-26,6876,81
New Jersey,2020-03-27,8825,108
New Jersey,2020-03-28,11124,140
New Jersey,2020-03-29,13386,161
New Jersey,2020-03-30,16636,198
New Jersey,2020-03-31,18696,267
New Jersey,2020-04-01,22255,355
New Jersey,2020-04-02,25590,537
New Jersey,2020-04-03,29895,646
New Jersey,2020-04-04,34124,846
New Jersey,2020-04-05,37505,917
New Jersey,2020-04-06,41090,1003
New Jersey,2020-04-07,44416,1232
New Jersey,2020-04-08,47437,1504
New Jersey,2020-04-09,51027,1709
New Jersey,2020-04-10,54588,1932
New Jersey,2020-04-11,58151,2183
New Jersey,2020-04-12,61850,2350
New Jersey,2020-04-13,64584,2443
New Jersey,2020-04-14,68824,2805
New Jersey,2020-04-15,71030,3156
New Jersey,2020-04-16,75317,3518
New Jersey,2020-04-17,78467,3840
New Jersey,2020-04-18,81420,4070
New Jersey,2020-04-19,85301,4362
New Jersey,2020-04-20,88722,4496
New Jersey,2020-04-21,92387,4753
New Jersey,2020-04-22,95914,5150
New Jersey,2020-04-23,100025,5426
New Jersey,2020-04-24,102196,5683
New Jersey,2020-04-25,105498,5914
New Jersey,2020-04-26,109038,5938
New Jersey,2020-04-27,111188,6044
New Jersey,2020-04-28,113856,6442
New Jersey,2020-04-29,116365,6771
New Jersey,2020-04-30,118652,7228
New Jersey,2020-05-01,121190,7538
New Jersey,2020-05-02,123717,7742
New Jersey,2020-05-03,126744,7871
New Jersey,2020-05-04,128269,7910
New Jersey,2020-05-05,130593,8244
New Jersey,2020-05-06,131890,8549
New Jersey,2020-05-07,133991,8807
New Jersey,2020-05-08,135840,8960
New Jersey,2020-05-09,137397,9116
New Jersey,2020-05-10,138754,9256
New Jersey,2020-05-11,140206,9340
New Jersey,2020-05-12,140917,9531
New Jersey,2020-05-13,141560,9714
New Jersey,2020-05-14,142704,9946
New Jersey,2020-05-15,143984,10148
New Jersey,2020-05-16,145089,10261
New Jersey,2020-05-17,146504,10363
New Jersey,2020-05-18,148240,10439
New Jersey,2020-05-19,149356,10587
New Jersey,2020-05-20,150776,10749
New Jersey,2020-05-21,151586,10846
New Jersey,2020-05-22,152579,10985
New Jersey,2020-05-23,153140,11082
New Jersey,2020-05-24,154154,11138
New Jersey,2020-05-25,155092,11147
New Jersey,2020-05-26,155764,11194
New Jersey,2020-05-27,156628,11339
New Jersey,2020-05-28,157185,11409
New Jersey,2020-05-29,158844,11531
New Jersey,2020-05-30,159608,11634
New Jersey,2020-05-31,160445,11698
New Jersey,2020-06-01,160918,11723
New Jersey,2020-06-02,161545,11771
New Jersey,2020-06-03,162068,11880
New Jersey,2020-06-04,162530,11970
New Jersey,2020-06-05,163336,12049
New Jersey,2020-06-06,163893,12106
New Jersey,2020-06-07,164164,12176
New Jersey,2020-06-08,164497,12214
New Jersey,2020-06-09,164796,12303
New Jersey,2020-06-10,165346,12377
New Jersey,2020-06-11,165816,12443
New Jersey,2020-06-12,166164,12489
New Jersey,2020-06-13,166605,12621
New Jersey,2020-06-14,166881,12659
New Jersey,2020-06-15,167103,12708
New Jersey,2020-06-16,167426,12792
New Jersey,2020-06-17,167703,12835
New Jersey,2020-06-18,168107,12869
New Jersey,2020-06-19,168496,12902
New Jersey,2020-06-20,168834,12924
New Jersey,2020-06-21,169142,12939
New Jersey,2020-06-22,169415,12974
New Jersey,2020-06-23,169734,13025
New Jersey,2020-06-24,169892,13076
New Jersey,2020-06-25,170196,14872
New Jersey,2020-06-26,170584,14914
New Jersey,2020-06-27,170873,14948
New Jersey,2020-06-28,171182,14975
New Jersey,2020-06-29,171272,14992
New Jersey,2020-06-30,171667,15035
New Jersey,2020-07-01,171928,15078
New Jersey,2020-07-02,172356,15107
New Jersey,2020-07-03,172742,15164
New Jersey,2020-07-04,173033,15189
New Jersey,2020-07-05,173402,15211
New Mexico,2020-03-08,0,0
New Mexico,2020-03-09,0,0
New Mexico,2020-03-10,0,0
